layer,source_path,line,scope,timing,kind,module,imported_symbol,alias,root,classification,internal_target
llm_runtime,models/common/llm_runtime/prefill/signatures.py,8,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/prefill/signatures.py,8,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/prefill/signatures.py,9,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/prefill/signatures.py,9,<module>,module,from,typing,Literal,,typing,stdlib,
llm_runtime,models/common/llm_runtime/prefill/signatures.py,11,<module>,module,from,models.common.llm_runtime.prefill.plan,PrefillRequest,,models,internal_models_namespace,models.common.llm_runtime.prefill.plan
llm_runtime,models/common/llm_runtime/prefill/signatures.py,12,<module>,module,from,models.common.llm_runtime.prefill.sampling_helpers,SamplingPath,,models,internal_models_namespace,models.common.llm_runtime.prefill.sampling_helpers
llm_runtime,models/common/llm_runtime/prefill/signatures.py,12,<module>,module,from,models.common.llm_runtime.prefill.sampling_helpers,_TILE_SIZE,,models,internal_models_namespace,models.common.llm_runtime.prefill.sampling_helpers
llm_runtime,models/common/llm_runtime/prefill/signatures.py,13,<module>,module,from,models.common.modules.sampling.params,PreparedSamplingParams,,models,internal_models_namespace,models.common.modules.sampling.params
llm_runtime,models/common/llm_runtime/prefill/signatures.py,14,<module>,module,from,models.common.sampling.sampling_params,SamplingParams,,models,external_models_tt_metal,
llm_runtime,models/common/llm_runtime/prefill/trace.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
llm_runtime,models/common/llm_runtime/prefill/trace.py,8,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/prefill/trace.py,9,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/prefill/trace.py,9,<module>,module,from,typing,Callable,,typing,stdlib,
llm_runtime,models/common/llm_runtime/prefill/trace.py,11,<module>,module,from,models.common.llm_runtime.prefill.inputs,PrefillDeviceInputs,,models,internal_models_namespace,models.common.llm_runtime.prefill.inputs
llm_runtime,models/common/llm_runtime/prefill/trace.py,11,<module>,module,from,models.common.llm_runtime.prefill.inputs,PrefillInputStager,,models,internal_models_namespace,models.common.llm_runtime.prefill.inputs
llm_runtime,models/common/llm_runtime/prefill/trace.py,11,<module>,module,from,models.common.llm_runtime.prefill.inputs,PrefillPositionInputs,,models,internal_models_namespace,models.common.llm_runtime.prefill.inputs
llm_runtime,models/common/llm_runtime/prefill/trace.py,11,<module>,module,from,models.common.llm_runtime.prefill.inputs,allocate_device_tensors,,models,internal_models_namespace,models.common.llm_runtime.prefill.inputs
llm_runtime,models/common/llm_runtime/prefill/trace.py,11,<module>,module,from,models.common.llm_runtime.prefill.inputs,copy_into_device_tensors,,models,internal_models_namespace,models.common.llm_runtime.prefill.inputs
llm_runtime,models/common/llm_runtime/prefill/trace.py,18,<module>,module,from,models.common.llm_runtime.prefill.plan,PrefillChunk,,models,internal_models_namespace,models.common.llm_runtime.prefill.plan
llm_runtime,models/common/llm_runtime/prefill/trace.py,19,<module>,module,from,models.common.llm_runtime.prefill.postprocess,KPTSignature,,models,internal_models_namespace,models.common.llm_runtime.prefill.postprocess
llm_runtime,models/common/llm_runtime/prefill/trace.py,19,<module>,module,from,models.common.llm_runtime.prefill.postprocess,PrefillPostprocessor,,models,internal_models_namespace,models.common.llm_runtime.prefill.postprocess
llm_runtime,models/common/llm_runtime/prefill/trace.py,19,<module>,module,from,models.common.llm_runtime.prefill.postprocess,new_logprob_output,,models,internal_models_namespace,models.common.llm_runtime.prefill.postprocess
llm_runtime,models/common/llm_runtime/prefill/trace.py,19,<module>,module,from,models.common.llm_runtime.prefill.postprocess,without_borrowed,,models,internal_models_namespace,models.common.llm_runtime.prefill.postprocess
llm_runtime,models/common/llm_runtime/prefill/trace.py,25,<module>,module,from,models.common.llm_runtime.prefill.result_collector,InvocationResult,,models,internal_models_namespace,models.common.llm_runtime.prefill.result_collector
llm_runtime,models/common/llm_runtime/prefill/trace.py,26,<module>,module,from,models.common.llm_runtime.prefill.signatures,PrefillTraceSignature,,models,internal_models_namespace,models.common.llm_runtime.prefill.signatures
llm_runtime,models/common/llm_runtime/prefill/trace.py,26,<module>,module,from,models.common.llm_runtime.prefill.signatures,PreparedPrefill,,models,internal_models_namespace,models.common.llm_runtime.prefill.signatures
llm_runtime,models/common/llm_runtime/prefill/trace.py,26,<module>,module,from,models.common.llm_runtime.prefill.signatures,capture_schema_fingerprint,,models,internal_models_namespace,models.common.llm_runtime.prefill.signatures
llm_runtime,models/common/llm_runtime/prefill/trace.py,26,<module>,module,from,models.common.llm_runtime.prefill.signatures,workspace_fingerprint,,models,internal_models_namespace,models.common.llm_runtime.prefill.signatures
llm_runtime,models/common/llm_runtime/prefill/trace.py,32,<module>,module,from,models.common.llm_runtime.tensor_resources,attach_cleanup_failures,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/program_compiler.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,8,<module>,module,import,hashlib,,,hashlib,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,9,<module>,module,import,json,,,json,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,10,<module>,module,import,math,,,math,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,11,<module>,module,from,collections.abc,Callable,,collections,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,12,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,13,<module>,module,from,enum,Enum,,enum,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,14,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/program_compiler.py,16,<module>,module,import,torch,,,torch,third_party_base,
llm_runtime,models/common/llm_runtime/program_compiler.py,18,<module>,module,import,ttnn,,,ttnn,third_party_base,
llm_runtime,models/common/llm_runtime/program_compiler.py,19,<module>,module,from,models.common.llm_runtime.tensor_resources,TensorResourceOrphan,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/program_compiler.py,19,<module>,module,from,models.common.llm_runtime.tensor_resources,attach_cleanup_failures,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/program_compiler.py,19,<module>,module,from,models.common.llm_runtime.tensor_resources,best_effort_deallocate_owned_tensors,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/program_compiler.py,19,<module>,module,from,models.common.llm_runtime.tensor_resources,release_orphans,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/tensor_resources.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
llm_runtime,models/common/llm_runtime/tensor_resources.py,8,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/tensor_resources.py,8,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/tensor_resources.py,9,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/tensor_resources.py,9,<module>,module,from,typing,Iterable,,typing,stdlib,
llm_runtime,models/common/llm_runtime/tensor_resources.py,11,<module>,module,import,ttnn,,,ttnn,third_party_base,
llm_runtime,models/common/llm_runtime/trace_compiler.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
llm_runtime,models/common/llm_runtime/trace_compiler.py,8,<module>,module,import,ctypes,,,ctypes,stdlib,
llm_runtime,models/common/llm_runtime/trace_compiler.py,9,<module>,module,from,collections.abc,Callable,,collections,stdlib,
llm_runtime,models/common/llm_runtime/trace_compiler.py,10,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/trace_compiler.py,10,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/trace_compiler.py,11,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/trace_compiler.py,13,<module>,module,from,loguru,logger,,loguru,third_party_base,
llm_runtime,models/common/llm_runtime/trace_compiler.py,15,<module>,module,import,ttnn,,,ttnn,third_party_base,
llm_runtime,models/common/llm_runtime/trace_compiler.py,16,<module>,module,from,models.common.llm_runtime.program_compiler,ProgramCompiler,,models,internal_models_namespace,models.common.llm_runtime.program_compiler
llm_runtime,models/common/llm_runtime/trace_compiler.py,16,<module>,module,from,models.common.llm_runtime.program_compiler,ProgramKey,,models,internal_models_namespace,models.common.llm_runtime.program_compiler
llm_runtime,models/common/llm_runtime/trace_compiler.py,16,<module>,module,from,models.common.llm_runtime.program_compiler,signature_digest,,models,internal_models_namespace,models.common.llm_runtime.program_compiler
llm_runtime,models/common/llm_runtime/trace_compiler.py,16,<module>,module,from,models.common.llm_runtime.program_compiler,validate_sha256_digest,,models,internal_models_namespace,models.common.llm_runtime.program_compiler
llm_runtime,models/common/llm_runtime/trace_compiler.py,22,<module>,module,from,models.common.llm_runtime.tensor_resources,TensorResourceOrphan,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/trace_compiler.py,22,<module>,module,from,models.common.llm_runtime.tensor_resources,attach_cleanup_failures,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/trace_compiler.py,22,<module>,module,from,models.common.llm_runtime.tensor_resources,best_effort_deallocate_owned_tensors,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/trace_compiler.py,22,<module>,module,from,models.common.llm_runtime.tensor_resources,raise_cleanup_failures,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/trace_compiler.py,22,<module>,module,from,models.common.llm_runtime.tensor_resources,release_orphans,,models,internal_models_namespace,models.common.llm_runtime.tensor_resources
llm_runtime,models/common/llm_runtime/vllm_adapter.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,8,<module>,module,import,dataclasses,,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,9,<module>,module,from,collections.abc,Mapping,,collections,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,9,<module>,module,from,collections.abc,Sequence,,collections,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,10,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,11,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,11,<module>,module,from,typing,TypedDict,,typing,stdlib,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,13,<module>,module,import,torch,,,torch,third_party_base,
llm_runtime,models/common/llm_runtime/vllm_adapter.py,15,<module>,module,from,models.common.llm_runtime.config,PagedKVCacheConfig,,models,internal_models_namespace,models.common.llm_runtime.config
llm_runtime,models/common/llm_runtime/vllm_adapter.py,15,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
llm_runtime,models/common/llm_runtime/vllm_adapter.py,16,<module>,module,from,models.common.llm_runtime.paged_kv_cache,torch_dtype_for_ttnn,,models,internal_models_namespace,models.common.llm_runtime.paged_kv_cache
llm_runtime,models/common/llm_runtime/warmup.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,8,<module>,module,from,contextlib,contextmanager,,contextlib,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,9,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,9,<module>,module,from,dataclasses,replace,,dataclasses,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,10,<module>,module,from,typing,Any,,typing,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,10,<module>,module,from,typing,Callable,,typing,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,10,<module>,module,from,typing,Iterator,,typing,stdlib,
llm_runtime,models/common/llm_runtime/warmup.py,12,<module>,module,import,torch,,,torch,third_party_base,
llm_runtime,models/common/llm_runtime/warmup.py,13,<module>,module,from,loguru,logger,,loguru,third_party_base,
llm_runtime,models/common/llm_runtime/warmup.py,15,<module>,module,from,models.common.llm_runtime.config,PageTableLayout,,models,internal_models_namespace,models.common.llm_runtime.config
llm_runtime,models/common/llm_runtime/warmup.py,15,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
