layer,source_path,line,qualname,kind,signature,decorators,export_status
models,models/common/models/phi4/executor.py,261,Phi4Executor.compile_prefill,method,"(self, *, tokens: torch.Tensor, page_table: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, kv_cache: Any=None, sampling_params: Any=None, execution: EagerExecutor | TracedExecutor | None=None) -> None",,class_member
models,models/common/models/phi4/executor.py,287,Phi4Executor.compile_decode,method,"(self, *, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, kv_cache: Any=None, sampling_params: Any=None, reset_batch: bool=False, execution: EagerExecutor | TracedExecutor | None=None) -> None",,class_member
models,models/common/models/phi4/executor.py,311,Phi4Executor.prefill_forward,method,"(self, tokens: torch.Tensor, page_table: torch.Tensor, *, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, kv_cache: Any=None, sampling_params: Any=None, execution: EagerExecutor | TracedExecutor | None=None) -> Any",,class_member
models,models/common/models/phi4/executor.py,337,Phi4Executor.decode_forward,method,"(self, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, *, kv_cache: Any=None, sampling_params: Any=None, reset_batch: bool=False, read_from_device: bool=True, execution: EagerExecutor | TracedExecutor | None=None) -> Any",,class_member
models,models/common/models/phi4/executor.py,363,Phi4Executor.can_trace_prefill,method,"(self, *, tokens: torch.Tensor, prompt_lens: torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None) -> bool",,class_member
models,models/common/models/phi4/executor.py,381,Phi4Executor.read_decode_output,method,"(self, tt_out: Any, *, async_read: bool=False) -> Any",,class_member
models,models/common/models/phi4/executor.py,385,Phi4Executor.process_decode_output_host,method,"(self, tt_out: Any, *, is_tokens: bool=False) -> tuple[Any, Any]",,class_member
models,models/common/models/phi4/executor.py,389,Phi4Executor.warmup_model_prefill,method,"(self, *, kv_cache: Any, can_sample_on_device: bool, enable_trace: bool) -> None",,class_member
models,models/common/models/phi4/executor.py,415,Phi4Executor.warmup_model_decode,method,"(self, *, kv_cache: Any, max_batch_size: int, num_blocks: int, can_sample_on_device: bool, enable_trace: bool) -> None",,class_member
models,models/common/models/phi4/executor.py,433,Phi4Executor.cleanup,method,(self) -> None,,class_member
models,models/common/models/phi4/executor.py,600,build_phi4_executor,function,"(llm: Phi4ForCausalLM, config: Phi4ExecutorConfig) -> Phi4Executor",,candidate_no___all__
models,models/common/models/phi4/generator.py,26,Phi4GeneratorConfig,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/generator.py,60,Phi4Generator,class,(),,candidate_no___all__
models,models/common/models/phi4/generator.py,82,Phi4Generator.__init__,method,"(self, target: Any, adapter: VLLMAdapter)",,class_member
models,models/common/models/phi4/generator.py,89,Phi4Generator.model,method,(self),property,class_member
models,models/common/models/phi4/generator.py,93,Phi4Generator.model_args,method,(self),property,class_member
models,models/common/models/phi4/generator.py,97,Phi4Generator.mesh_device,method,(self),property,class_member
models,models/common/models/phi4/generator.py,101,Phi4Generator.cache_path,method,(self),property,class_member
models,models/common/models/phi4/generator.py,105,Phi4Generator.already_warmed_up_prefill,method,(self),property,class_member
models,models/common/models/phi4/generator.py,109,Phi4Generator.already_warmed_up_prefill,method,"(self, value)",already_warmed_up_prefill.setter,class_member
models,models/common/models/phi4/generator.py,113,Phi4Generator.get_max_tokens_all_users,method,"(cls, model_name: str='', num_devices: int=1, tt_data_parallel: int=1, max_model_len: int=0, max_num_seqs: int=1) -> int",classmethod,class_member
models,models/common/models/phi4/generator.py,126,Phi4Generator.initialize_vllm_model,method,"(cls, hf_config, mesh_device, max_batch_size, max_seq_len, n_layers=None, tt_data_parallel=1, optimizations='performance', trace_mode: TraceMode='all', hf_revision: str | None=DEFAULT_HF_REVISION, device_sampling_enabled: bool=True)",classmethod,class_member
models,models/common/models/phi4/generator.py,159,Phi4Generator.allocate_kv_cache,method,"(self, kv_cache_shape=None, dtype=None, num_layers=None)",,class_member
models,models/common/models/phi4/generator.py,172,Phi4Generator.compile_prefill,method,"(self, tokens: torch.Tensor, page_table: torch.Tensor, *, enable_trace: bool, prompt_lens: Sequence[int] | torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, kv_cache: Any=None, sampling_params: Any=None) -> None",,class_member
models,models/common/models/phi4/generator.py,199,Phi4Generator.compile_decode,method,"(self, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, *, enable_trace: bool, kv_cache: Any=None, sampling_params: Any=None, reset_batch: bool=False) -> None",,class_member
models,models/common/models/phi4/generator.py,224,Phi4Generator.prefill_forward,method,"(self, tokens: torch.Tensor, page_table: torch.Tensor, *, enable_trace: bool, prompt_lens: Sequence[int] | torch.Tensor | None=None, start_pos: torch.Tensor | None=None, empty_slots: Sequence[int] | None=None, kv_cache: Any=None, sampling_params: Any=None, **compatibility_kwargs: Any) -> Any",,class_member
models,models/common/models/phi4/generator.py,253,Phi4Generator.decode_forward,method,"(self, tokens: torch.Tensor, start_pos: torch.Tensor, page_table: torch.Tensor, *, enable_trace: bool, kv_cache: Any=None, sampling_params: Any=None, reset_batch: bool=False, read_from_device: bool=True, **compatibility_kwargs: Any) -> Any",,class_member
models,models/common/models/phi4/generator.py,285,Phi4Generator.read_decode_output,method,"(self, tt_out: Any, *, async_read: bool=False) -> Any",,class_member
models,models/common/models/phi4/generator.py,295,Phi4Generator.process_decode_output_host,method,"(self, tt_out: Any, *, is_tokens: bool=False) -> tuple[Any, Any]",,class_member
models,models/common/models/phi4/generator.py,305,Phi4Generator.warmup_model_prefill,method,"(self, *, kv_cache: Any, can_sample_on_device: bool, enable_trace: bool) -> None",,class_member
models,models/common/models/phi4/generator.py,318,Phi4Generator.warmup_model_decode,method,"(self, *, kv_cache: Any, max_batch_size: int, num_blocks: int, can_sample_on_device: bool, enable_trace: bool) -> None",,class_member
models,models/common/models/phi4/generator.py,335,Phi4Generator.cleanup,method,(self),,class_member
models,models/common/models/phi4/generator.py,361,build_phi4_generator,function,(config: Phi4GeneratorConfig) -> Phi4Generator,,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,31,DEFAULT_HF_MODEL,constant_or_value, = 'microsoft/phi-4',,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,32,DEFAULT_HF_REVISION,constant_or_value, = '187ef0342fff0eb3333be9f00389385e95ef0b61',,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,36,Phi4GenerationConfig,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,45,Phi4RuntimeConfig,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,57,Phi4RuntimeConfig.can_enable_trace,method,"(self, prefill_seq_len: int, num_cached_tokens: int=0) -> bool",,class_member
models,models/common/models/phi4/hf_adaptor.py,78,encode_prompt,function,"(tokenizer, prompt_text, system_prompt_text=None, *, instruct=True)",,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,98,Phi4ForCausalLM,class,(),dataclass,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,117,Phi4ForCausalLM.model_name,method,(self),property,class_member
models,models/common/models/phi4/hf_adaptor.py,121,Phi4ForCausalLM.model_cache_path,method,(self),property,class_member
models,models/common/models/phi4/hf_adaptor.py,125,Phi4ForCausalLM.max_seq_len,method,(self),property,class_member
models,models/common/models/phi4/hf_adaptor.py,129,Phi4ForCausalLM.max_context_len,method,(self),property,class_member
models,models/common/models/phi4/hf_adaptor.py,132,Phi4ForCausalLM.encode_prompt,method,"(self, prompt_text, system_prompt_text=None, instruct=None)",,class_member
models,models/common/models/phi4/hf_adaptor.py,140,Phi4ForCausalLM.encode_chat,method,"(self, messages)",,class_member
models,models/common/models/phi4/hf_adaptor.py,144,load_tokenizer,function,"(hf_model: str, hf_revision: str | None=DEFAULT_HF_REVISION)",,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,194,convert_hf_model_weights,function,"(hf, hf_config, *, n_layers: int, num_devices: int, rope_table_len: int, head_dim: int) -> Phi4Weights",,candidate_no___all__
models,models/common/models/phi4/hf_adaptor.py,241,from_pretrained,function,"(mesh_device, *, hf_model: str=DEFAULT_HF_MODEL, hf_revision: str | None=DEFAULT_HF_REVISION, instruct: bool=True, max_batch_size: int=32, max_seq_len: int=4096, optimizations: str | Phi4PrecisionConfig='accuracy', n_layers: int | None=None, dtype=ttnn.bfloat8_b, paged_attention_config: Phi4PagedAttentionConfig | None=None, cache_dir: Path | str | None=None) -> Phi4ForCausalLM",,candidate_no___all__
models,models/common/models/phi4/model.py,64,Phi4PagedAttentionConfig,class,(),dataclass,candidate_no___all__
models,models/common/models/phi4/model.py,72,Phi4TransformerConfig,class,(),dataclass,candidate_no___all__
models,models/common/models/phi4/model.py,96,Phi4ModelParameters,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/model.py,111,Phi4LayerWeights,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/model.py,122,Phi4Weights,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/model.py,145,Phi4PrecisionConfig,class,(),dataclass(frozen=True),candidate_no___all__
models,models/common/models/phi4/model.py,182,PHI4_ACCURACY,constant_or_value, = Phi4PrecisionConfig(),,candidate_no___all__
models,models/common/models/phi4/model.py,186,PHI4_PERFORMANCE,constant_or_value," = Phi4PrecisionConfig(mlp_w1_w3_dtype=ttnn.bfloat4_b, mlp_ff1_3_compute_kernel_cfg=_LOFI_COMPUTE_KERNEL_CFG)",,candidate_no___all__
models,models/common/models/phi4/model.py,297,Phi4DecoderLayerConfig,class,(),dataclass,candidate_no___all__
models,models/common/models/phi4/model.py,463,build_phi4_transformer_config,function,"(*, mesh_device: ttnn.MeshDevice, params: Phi4ModelParameters, weights: Phi4Weights, n_layers: int, precision: Phi4PrecisionConfig, cache_path: Path | None, paged_attention_config: Phi4PagedAttentionConfig) -> Phi4TransformerConfig",,candidate_no___all__
models,models/common/models/phi4/model.py,572,Phi4DecoderLayer,class,(LightweightModule),,candidate_no___all__
models,models/common/models/phi4/model.py,573,Phi4DecoderLayer.__init__,method,"(self, *, input_layernorm: RMSNorm1D, attention: Attention1D, post_attention_layernorm: RMSNorm1D, mlp: MLP1D)",,class_member
models,models/common/models/phi4/model.py,591,Phi4DecoderLayer.from_config,method,"(cls, config: Phi4DecoderLayerConfig) -> Phi4DecoderLayer",classmethod,class_member
models,models/common/models/phi4/model.py,599,Phi4DecoderLayer.prefill_forward,method,"(self, x: ttnn.Tensor, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], *, user_id: int=0, page_table: ttnn.Tensor | None=None, chunk_page_table: ttnn.Tensor | None=None, chunk_start_idx: int | None=None, batch_size: int=1, chunk_start_idx_tensor: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,634,Phi4DecoderLayer.decode_forward,method,"(self, x: ttnn.Tensor, current_pos: ttnn.Tensor, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], page_table: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,655,Phi4Transformer,class,(LightweightModule),,candidate_no___all__
models,models/common/models/phi4/model.py,665,Phi4Transformer.__init__,method,"(self, config: Phi4TransformerConfig)",,class_member
models,models/common/models/phi4/model.py,692,Phi4Transformer.n_kv_heads,method,(self) -> int,property,class_member
models,models/common/models/phi4/model.py,695,Phi4Transformer.iter_executor_named_modules,method,(self),,class_member
models,models/common/models/phi4/model.py,712,Phi4Transformer.configure_paged_attention,method,"(self, *, block_size: int, max_num_blocks: int) -> None",,class_member
models,models/common/models/phi4/model.py,730,Phi4Transformer.set_kv_cache,method,"(self, kv_cache: list | None) -> None",,class_member
models,models/common/models/phi4/model.py,753,Phi4Transformer.prepare_prefill_rot_mats,method,"(self, position_indices: ttnn.Tensor) -> tuple[ttnn.Tensor, ttnn.Tensor]",,class_member
models,models/common/models/phi4/model.py,770,Phi4Transformer.embed_decode,method,"(self, tokens: ttnn.Tensor) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,775,Phi4Transformer.embed_prefill,method,"(self, tokens: ttnn.Tensor) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,779,Phi4Transformer.prefill_forward,method,"(self, x_embed: ttnn.Tensor, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], user_id: int=0, page_table: ttnn.Tensor | None=None, chunk_page_table: ttnn.Tensor | None=None, chunk_start_idx: int | None=None, get_last_token: int=-1, batch_size: int=1, chunk_start_idx_tensor: ttnn.Tensor | None=None, last_token_slice: tuple[ttnn.Tensor, ttnn.Tensor] | None=None, last_token_index: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,837,Phi4Transformer.post_process_prefill_output,method,"(self, hidden_states: ttnn.Tensor, last_token_idx: int, last_token_slice: tuple[ttnn.Tensor, ttnn.Tensor] | None=None, last_token_index: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,875,Phi4Transformer.post_process_batched_prefill_output,method,"(self, hidden_states: ttnn.Tensor, last_token_idx_list: list[int], padded_batch: int, prefill_seq_len: int, last_token_slice: tuple[ttnn.Tensor, ttnn.Tensor] | None=None, last_token_index: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,912,Phi4Transformer.decode_forward,method,"(self, x_embed: ttnn.Tensor, current_pos: ttnn.Tensor, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], page_table: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,926,Phi4Transformer.gather_and_untilize_logits,method,"(self, logits: ttnn.Tensor) -> ttnn.Tensor",,class_member
models,models/common/models/phi4/model.py,943,Phi4Transformer.increment_positions,method,"(self, current_pos: ttnn.Tensor, rot_mat_idxs: ttnn.Tensor) -> None",,class_member
